ticket_id,failed_transaction_count,estimated_financial_loss,affected_region
TKT-10852,5959,47079.74,Digital-All
TKT-10853,5439,29881.98,Digital-All
TKT-10854,0,0.0,None
TKT-10855,0,0.0,None
TKT-10856,0,0.0,None
TKT-10857,0,0.0,None
TKT-10858,0,0.0,None
TKT-10859,0,0.0,None
TKT-10860,0,0.0,None
TKT-10861,0,0.0,None
TKT-10862,8364,71443.36,Mutare
TKT-10863,0,0.0,None
TKT-10864,0,0.0,None
TKT-10865,0,0.0,None
TKT-10866,0,0.0,None
TKT-10867,0,0.0,None
TKT-10868,0,0.0,None
TKT-10869,0,0.0,None
TKT-10870,0,0.0,None
TKT-10871,0,0.0,None
TKT-10872,0,0.0,None
TKT-10873,0,0.0,None
TKT-10874,0,0.0,None
TKT-10875,0,0.0,None
TKT-10876,0,0.0,None
TKT-10877,0,0.0,None
TKT-10878,0,0.0,None
TKT-10879,0,0.0,None
TKT-10880,6529,34009.54,Digital-All
TKT-10881,0,0.0,None
TKT-10882,0,0.0,None
TKT-10883,0,0.0,None
TKT-10884,0,0.0,None
TKT-10885,0,0.0,None
TKT-10886,0,0.0,None
TKT-10887,0,0.0,None
TKT-10888,0,0.0,None
TKT-10889,4962,28382.24,Digital-All
TKT-10890,0,0.0,None
TKT-10891,0,0.0,None
TKT-10892,0,0.0,None
TKT-10893,3290,18928.74,Mutare
TKT-10894,5894,35452.62,Bulawayo
TKT-10895,0,0.0,None
TKT-10896,7863,46016.55,Harare
TKT-10897,0,0.0,None
TKT-10898,0,0.0,None
TKT-10899,0,0.0,None
TKT-10900,0,0.0,None
TKT-10901,0,0.0,None
TKT-10902,0,0.0,None
TKT-10903,1783,14376.02,Harare
TKT-10904,0,0.0,None
TKT-10905,2407,22603.86,Bulawayo
TKT-10906,5698,49442.78,Harare
TKT-10907,0,0.0,None
TKT-10908,8994,89899.41,Bulawayo
TKT-10909,0,0.0,None
TKT-10910,1603,9197.25,Digital-All
TKT-10911,0,0.0,None
TKT-10912,0,0.0,None
TKT-10913,0,0.0,None
TKT-10914,0,0.0,None
TKT-10915,0,0.0,None
TKT-10916,0,0.0,None
TKT-10917,0,0.0,None
TKT-10918,0,0.0,None
TKT-10919,9987,72572.21,Bulawayo
TKT-10920,615,5054.13,Mutare
TKT-10921,0,0.0,None
TKT-10922,0,0.0,None
TKT-10923,0,0.0,None
TKT-10924,0,0.0,None
TKT-10925,0,0.0,None
TKT-10926,8435,74650.45,Bulawayo
TKT-10927,0,0.0,None
TKT-10928,6452,51674.49,Bulawayo
TKT-10929,0,0.0,None
TKT-10930,0,0.0,None
TKT-10931,0,0.0,None
TKT-10932,0,0.0,None
TKT-10933,0,0.0,None
TKT-10934,4744,32354.91,Mutare
TKT-10935,0,0.0,None
TKT-10936,0,0.0,None
TKT-10937,0,0.0,None
TKT-10938,0,0.0,None
TKT-10939,3135,26901.46,Harare
TKT-10940,0,0.0,None
TKT-10941,0,0.0,None
TKT-10942,0,0.0,None
TKT-10943,0,0.0,None
TKT-10944,0,0.0,None
TKT-10945,0,0.0,None
TKT-10946,0,0.0,None
TKT-10947,0,0.0,None
TKT-10948,0,0.0,None
TKT-10949,0,0.0,None
TKT-10950,0,0.0,None
TKT-10951,0,0.0,None
TKT-10952,2130,92874.5,Bulawayo
TKT-10953,0,0.0,None
TKT-10954,2626,16298.8,Mutare
TKT-10955,0,0.0,None
TKT-10956,0,0.0,None
TKT-10957,0,0.0,None
TKT-10958,0,0.0,None
TKT-10959,4825,162780.02,Bulawayo
TKT-10960,2088,20530.4,Digital-All
TKT-10961,5180,28993.62,Bulawayo
TKT-10962,9332,49454.0,Harare
TKT-10963,426,3309.4,Mutare
TKT-10964,3670,22791.15,Bulawayo
TKT-10965,0,0.0,None
TKT-10966,0,0.0,None
TKT-10967,0,0.0,None
TKT-10968,0,0.0,None
TKT-10969,0,0.0,None
TKT-10970,0,0.0,None
TKT-10971,904,7108.19,Bulawayo
TKT-10972,6094,228795.47,Bulawayo
TKT-10973,0,0.0,None
TKT-10974,59,379.72,Digital-All
TKT-10975,0,0.0,None
TKT-10976,0,0.0,None
TKT-10977,0,0.0,None
TKT-10978,0,0.0,None
TKT-10979,0,0.0,None
TKT-10980,0,0.0,None
TKT-10981,0,0.0,None
TKT-10982,0,0.0,None
TKT-10983,0,0.0,None
TKT-10984,0,0.0,None
TKT-10985,9712,73813.54,Mutare
TKT-10986,4271,23629.24,Bulawayo
TKT-10987,2711,89564.98,Harare
TKT-10988,6543,51965.27,Digital-All
TKT-10989,0,0.0,None
TKT-10990,0,0.0,None
TKT-10991,0,0.0,None
TKT-10992,2717,23025.34,Digital-All
TKT-10993,0,0.0,None
TKT-10994,0,0.0,None
TKT-10995,0,0.0,None
TKT-10996,0,0.0,None
TKT-10997,0,0.0,None
TKT-10998,8259,49624.75,Bulawayo
TKT-10999,7528,39315.49,Mutare
TKT-11000,0,0.0,None
TKT-11001,0,0.0,None
TKT-11002,0,0.0,None
TKT-11003,0,0.0,None
TKT-11004,0,0.0,None
TKT-11005,0,0.0,None
TKT-11006,1465,14592.3,Bulawayo
TKT-11007,0,0.0,None
TKT-11008,0,0.0,None
TKT-11009,0,0.0,None
TKT-11010,0,0.0,None
TKT-11011,0,0.0,None
TKT-11012,0,0.0,None
TKT-11013,0,0.0,None
TKT-11014,0,0.0,None
TKT-11015,0,0.0,None
TKT-11016,0,0.0,None
TKT-11017,0,0.0,None
TKT-11018,0,0.0,None
TKT-11019,0,0.0,None
TKT-11020,0,0.0,None
TKT-11021,0,0.0,None
TKT-11022,0,0.0,None
TKT-11023,0,0.0,None
TKT-11024,0,0.0,None
TKT-11025,0,0.0,None
TKT-11026,0,0.0,None
TKT-11027,0,0.0,None
TKT-11028,2294,14123.06,Harare
TKT-11029,0,0.0,None
TKT-11030,0,0.0,None
TKT-11031,8302,65705.32,Mutare
TKT-11032,0,0.0,None
TKT-11033,0,0.0,None
TKT-11034,6937,38449.17,Bulawayo
TKT-11035,0,0.0,None
TKT-11036,0,0.0,None
TKT-11037,0,0.0,None
TKT-11038,0,0.0,None
TKT-11039,5582,28746.19,Harare
TKT-11040,0,0.0,None
TKT-11041,1443,11152.77,Bulawayo
TKT-11042,0,0.0,None
TKT-11043,0,0.0,None
TKT-11044,0,0.0,None
TKT-11045,0,0.0,None
TKT-11046,0,0.0,None
TKT-11047,0,0.0,None
TKT-11048,0,0.0,None
TKT-11049,0,0.0,None
TKT-11050,4634,43167.66,Harare
TKT-11051,0,0.0,None
TKT-11052,0,0.0,None
TKT-11053,0,0.0,None
TKT-11054,0,0.0,None
TKT-11055,6231,41556.16,Digital-All
TKT-11056,0,0.0,None
TKT-11057,3582,28773.64,Bulawayo
TKT-11058,0,0.0,None
TKT-11059,0,0.0,None
TKT-11060,1240,8186.34,Bulawayo
TKT-11061,8002,65071.4,Digital-All
TKT-11062,0,0.0,None
TKT-11063,0,0.0,None
TKT-11064,9845,83985.81,Digital-All
TKT-11065,1736,31679.11,Mutare
TKT-11066,947,6666.02,Harare
TKT-11067,0,0.0,None
TKT-11068,0,0.0,None
TKT-11069,0,0.0,None
TKT-11070,2019,12638.24,Bulawayo
TKT-11071,0,0.0,None
TKT-11072,8697,45919.56,Mutare
TKT-11073,0,0.0,None
TKT-11074,6794,56777.23,Bulawayo
TKT-11075,8791,55506.33,Bulawayo
TKT-11076,0,0.0,None
TKT-11077,9445,93337.05,Digital-All
TKT-11078,0,0.0,None
TKT-11079,7639,66494.3,Digital-All
TKT-11080,2861,22494.9,Mutare
TKT-11081,0,0.0,None
TKT-11082,0,0.0,None
TKT-11083,0,0.0,None
TKT-11084,4390,30838.32,Bulawayo
TKT-11085,0,0.0,None
TKT-11086,0,0.0,None
TKT-11087,0,0.0,None
TKT-11088,0,0.0,None
TKT-11089,0,0.0,None
TKT-11090,0,0.0,None
TKT-11091,0,0.0,None
TKT-11092,3040,29400.31,Digital-All
TKT-11093,0,0.0,None
TKT-11094,0,0.0,None
TKT-11095,8315,45990.71,Digital-All
TKT-11096,2015,18918.33,Harare
TKT-11097,0,0.0,None
TKT-11098,0,0.0,None
TKT-11099,0,0.0,None
TKT-11100,0,0.0,None
TKT-11101,2314,17270.68,Mutare
TKT-11102,0,0.0,None
TKT-11103,6153,50428.91,Bulawayo
TKT-11104,0,0.0,None
TKT-11105,0,0.0,None
TKT-11106,0,0.0,None
TKT-11107,166,1350.34,Harare
TKT-11108,0,0.0,None
TKT-11109,0,0.0,None
TKT-11110,0,0.0,None
TKT-11111,0,0.0,None
TKT-11112,0,0.0,None
TKT-11113,4099,39799.21,Mutare
TKT-11114,0,0.0,None
TKT-11115,0,0.0,None
TKT-11116,0,0.0,None
TKT-11117,0,0.0,None
TKT-11118,0,0.0,None
TKT-11119,0,0.0,None
TKT-11120,2536,14145.3,Bulawayo
TKT-11121,0,0.0,None
TKT-11122,0,0.0,None
TKT-11123,0,0.0,None
TKT-11124,6284,268855.11,Harare
TKT-11125,0,0.0,None
TKT-11126,931,6621.55,Mutare
TKT-11127,0,0.0,None
TKT-11128,0,0.0,None
TKT-11129,0,0.0,None
TKT-11130,1023,9049.24,Harare
TKT-11131,1646,14915.53,Mutare
TKT-11132,0,0.0,None
TKT-11133,5766,44158.67,Mutare
TKT-11134,0,0.0,None
TKT-11135,7832,45849.52,Harare
TKT-11136,0,0.0,None
TKT-11137,0,0.0,None
TKT-11138,0,0.0,None
TKT-11139,5330,38293.22,Bulawayo
TKT-11140,0,0.0,None
TKT-11141,0,0.0,None
TKT-11142,9678,95066.13,Harare
TKT-11143,0,0.0,None
TKT-11144,7804,65030.11,Bulawayo
TKT-11145,0,0.0,None
TKT-11146,0,0.0,None
TKT-11147,0,0.0,None
TKT-11148,0,0.0,None
TKT-11149,0,0.0,None
TKT-11150,0,0.0,None
TKT-11151,0,0.0,None
TKT-11152,0,0.0,None
TKT-11153,0,0.0,None
TKT-11154,0,0.0,None
TKT-11155,9080,52003.89,Mutare
TKT-11156,0,0.0,None
TKT-11157,0,0.0,None
TKT-11158,0,0.0,None
TKT-11159,0,0.0,None
TKT-11160,0,0.0,None
TKT-11161,0,0.0,None
TKT-11162,0,0.0,None
TKT-11163,0,0.0,None
TKT-11164,0,0.0,None
TKT-11165,0,0.0,None
TKT-11166,7933,67865.51,Bulawayo
TKT-11167,0,0.0,None
TKT-11168,0,0.0,None
TKT-11169,5363,50376.0,Mutare
TKT-11170,2575,24908.68,Digital-All
TKT-11171,0,0.0,None
TKT-11172,0,0.0,None
TKT-11173,0,0.0,None
TKT-11174,0,0.0,None
TKT-11175,0,0.0,None
TKT-11176,2459,71675.89,Mutare
TKT-11177,0,0.0,None
TKT-11178,0,0.0,None
TKT-11179,9521,74123.17,Bulawayo
TKT-11180,0,0.0,None
TKT-11181,0,0.0,None
TKT-11182,0,0.0,None
TKT-11183,0,0.0,None
TKT-11184,0,0.0,None
TKT-11185,0,0.0,None
TKT-11186,0,0.0,None
TKT-11187,0,0.0,None
TKT-11188,0,0.0,None
TKT-11189,0,0.0,None
TKT-11190,0,0.0,None
TKT-11191,0,0.0,None
TKT-11192,0,0.0,None
TKT-11193,97,894.79,Bulawayo
TKT-11194,0,0.0,None
TKT-11195,0,0.0,None
TKT-11196,6163,31007.5,Harare
TKT-11197,0,0.0,None
TKT-11198,1469,13788.45,Mutare
TKT-11199,0,0.0,None
TKT-11200,0,0.0,None
TKT-11201,0,0.0,None
TKT-11202,4168,39408.35,Bulawayo
TKT-11203,0,0.0,None
TKT-11204,0,0.0,None
TKT-11205,0,0.0,None
TKT-11206,6127,58800.12,Mutare
TKT-11207,0,0.0,None
TKT-11208,5617,28983.46,Mutare
TKT-11209,0,0.0,None
TKT-11210,564,5296.77,Digital-All
TKT-11211,0,0.0,None
TKT-11212,0,0.0,None
TKT-11213,0,0.0,None
TKT-11214,0,0.0,None
TKT-11215,0,0.0,None
TKT-11216,0,0.0,None
TKT-11217,0,0.0,None
TKT-11218,156,999.64,Mutare
TKT-11219,0,0.0,None
TKT-11220,7339,40897.84,Mutare
TKT-11221,0,0.0,None
TKT-11222,5177,40612.92,Digital-All
TKT-11223,0,0.0,None
TKT-11224,0,0.0,None
TKT-11225,4178,22742.54,Mutare
TKT-11226,0,0.0,None
TKT-11227,2133,18082.0,Harare
TKT-11228,0,0.0,None
TKT-11229,0,0.0,None
TKT-11230,527,3329.77,Mutare
TKT-11231,0,0.0,None
TKT-11232,4751,42255.46,Mutare
TKT-11233,0,0.0,None
TKT-11234,0,0.0,None
TKT-11235,0,0.0,None
TKT-11236,6040,50334.66,Mutare
TKT-11237,0,0.0,None
TKT-11238,3980,28588.06,Digital-All
TKT-11239,0,0.0,None
TKT-11240,0,0.0,None
TKT-11241,912,9109.49,Mutare
TKT-11242,0,0.0,None
TKT-11243,0,0.0,None
TKT-11244,0,0.0,None
TKT-11245,2468,15086.44,Digital-All
TKT-11246,0,0.0,None
TKT-11247,0,0.0,None
TKT-11248,0,0.0,None
TKT-11249,0,0.0,None
TKT-11250,7303,111062.38,Bulawayo
TKT-11251,0,0.0,None
TKT-11252,0,0.0,None
TKT-11253,0,0.0,None
TKT-11254,0,0.0,None
TKT-11255,9228,91836.57,Bulawayo
TKT-11256,0,0.0,None
TKT-11257,8005,66801.82,Bulawayo
TKT-11258,0,0.0,None
TKT-11259,0,0.0,None
TKT-11260,0,0.0,None
TKT-11261,0,0.0,None
TKT-11262,0,0.0,None
TKT-11263,0,0.0,None
TKT-11264,0,0.0,None
TKT-11265,0,0.0,None
TKT-11266,0,0.0,None
TKT-11267,0,0.0,None
TKT-11268,0,0.0,None
TKT-11269,0,0.0,None
TKT-11270,0,0.0,None
TKT-11271,0,0.0,None
TKT-11272,0,0.0,None
TKT-11273,0,0.0,None
TKT-11274,0,0.0,None
TKT-11275,0,0.0,None
TKT-11276,0,0.0,None
TKT-11277,0,0.0,None
TKT-11278,0,0.0,None
TKT-11279,0,0.0,None
TKT-11280,0,0.0,None
TKT-11281,0,0.0,None
TKT-11282,0,0.0,None
TKT-11283,0,0.0,None
TKT-11284,0,0.0,None
TKT-11285,0,0.0,None
TKT-11286,0,0.0,None
TKT-11287,0,0.0,None
TKT-11288,0,0.0,None
TKT-11289,0,0.0,None
TKT-11290,0,0.0,None
TKT-11291,6508,57213.44,Mutare
TKT-11292,0,0.0,None
TKT-11293,0,0.0,None
TKT-11294,0,0.0,None
TKT-11295,0,0.0,None
TKT-11296,0,0.0,None
TKT-11297,1219,9825.61,Mutare
TKT-11298,0,0.0,None
TKT-11299,2633,15151.72,Mutare
TKT-11300,0,0.0,None
TKT-11301,0,0.0,None
TKT-11302,0,0.0,None
TKT-11303,6627,43007.71,Harare
TKT-11304,0,0.0,None
TKT-11305,5142,45637.07,Harare
TKT-11306,0,0.0,None
TKT-11307,0,0.0,None
TKT-11308,0,0.0,None
TKT-11309,2990,18988.78,Bulawayo
TKT-11310,0,0.0,None
TKT-11311,1414,39245.03,Harare
TKT-11312,1830,9157.51,Harare
TKT-11313,0,0.0,None
TKT-11314,0,0.0,None
TKT-11315,0,0.0,None
TKT-11316,0,0.0,None
TKT-11317,0,0.0,None
TKT-11318,0,0.0,None
TKT-11319,0,0.0,None
TKT-11320,0,0.0,None
TKT-11321,0,0.0,None
TKT-11322,0,0.0,None
TKT-11323,0,0.0,None
TKT-11324,0,0.0,None
TKT-11325,0,0.0,None
TKT-11326,0,0.0,None
TKT-11327,0,0.0,None
TKT-11328,0,0.0,None
TKT-11329,0,0.0,None
TKT-11330,3847,29513.75,Mutare
TKT-11331,0,0.0,None
TKT-11332,0,0.0,None
TKT-11333,0,0.0,None
TKT-11334,0,0.0,None
TKT-11335,0,0.0,None
TKT-11336,0,0.0,None
TKT-11337,0,0.0,None
TKT-11338,0,0.0,None
TKT-11339,0,0.0,None
TKT-11340,0,0.0,None
TKT-11341,0,0.0,None
TKT-11342,0,0.0,None
TKT-11343,0,0.0,None
TKT-11344,0,0.0,None
TKT-11345,0,0.0,None
TKT-11346,0,0.0,None
TKT-11347,0,0.0,None
TKT-11348,0,0.0,None
TKT-11349,0,0.0,None
TKT-11350,0,0.0,None
TKT-11351,8815,79229.27,Harare
TKT-11352,0,0.0,None
TKT-11353,0,0.0,None
TKT-11354,0,0.0,None
TKT-11355,2645,20428.69,Digital-All
TKT-11356,0,0.0,None
TKT-11357,0,0.0,None
TKT-11358,0,0.0,None
TKT-11359,108,847.62,Bulawayo
TKT-11360,0,0.0,None
TKT-11361,0,0.0,None
TKT-11362,0,0.0,None
TKT-11363,2233,15058.02,Bulawayo
TKT-11364,0,0.0,None
TKT-11365,0,0.0,None
TKT-11366,0,0.0,None
TKT-11367,0,0.0,None
TKT-11368,0,0.0,None
TKT-11369,560,2827.93,Digital-All
TKT-11370,0,0.0,None
TKT-11371,0,0.0,None
TKT-11372,0,0.0,None
TKT-11373,0,0.0,None
TKT-11374,3042,21608.33,Mutare
TKT-11375,6313,32734.65,Harare
TKT-11376,0,0.0,None
TKT-11377,0,0.0,None
TKT-11378,0,0.0,None
TKT-11379,0,0.0,None
TKT-11380,0,0.0,None
TKT-11381,4829,42103.49,Digital-All
TKT-11382,0,0.0,None
TKT-11383,0,0.0,None
TKT-11384,0,0.0,None
TKT-11385,0,0.0,None
TKT-11386,0,0.0,None
TKT-11387,0,0.0,None
TKT-11388,601,4600.29,Harare
TKT-11389,0,0.0,None
TKT-11390,0,0.0,None
TKT-11391,0,0.0,None
TKT-11392,0,0.0,None
TKT-11393,5054,41824.16,Bulawayo
TKT-11394,0,0.0,None
TKT-11395,0,0.0,None
TKT-11396,0,0.0,None
TKT-11397,0,0.0,None
TKT-11398,0,0.0,None
TKT-11399,0,0.0,None
TKT-11400,0,0.0,None
TKT-11401,0,0.0,None
TKT-11402,0,0.0,None
TKT-11403,0,0.0,None
TKT-11404,0,0.0,None
TKT-11405,0,0.0,None
TKT-11406,884,7610.17,Mutare
TKT-11407,0,0.0,None
TKT-11408,0,0.0,None
TKT-11409,0,0.0,None
TKT-11410,0,0.0,None
TKT-11411,2708,26677.56,Harare
TKT-11412,4078,32176.73,Mutare
TKT-11413,6013,31460.64,Mutare
TKT-11414,9891,89482.34,Harare
TKT-11415,3836,31987.38,Mutare
TKT-11416,0,0.0,None
TKT-11417,1663,9429.1,Mutare
TKT-11418,0,0.0,None
TKT-11419,8242,60325.06,Mutare
TKT-11420,4993,37528.76,Mutare
TKT-11421,0,0.0,None
TKT-11422,0,0.0,None
TKT-11423,0,0.0,None
TKT-11424,0,0.0,None
TKT-11425,5320,37545.74,Harare
TKT-11426,0,0.0,None
TKT-11427,0,0.0,None
TKT-11428,0,0.0,None
TKT-11429,0,0.0,None
TKT-11430,0,0.0,None
TKT-11431,0,0.0,None
TKT-11432,0,0.0,None
TKT-11433,9957,60979.97,Digital-All
TKT-11434,6927,50309.5,Mutare
TKT-11435,0,0.0,None
TKT-11436,9798,51265.95,Bulawayo
TKT-11437,0,0.0,None
TKT-11438,0,0.0,None
TKT-11439,0,0.0,None
TKT-11440,0,0.0,None
TKT-11441,0,0.0,None
TKT-11442,0,0.0,None
TKT-11443,0,0.0,None
TKT-11444,0,0.0,None
TKT-11445,0,0.0,None
TKT-11446,0,0.0,None
TKT-11447,0,0.0,None
TKT-11448,0,0.0,None
TKT-11449,7149,124193.64,Mutare
TKT-11450,6569,48684.67,Bulawayo
TKT-11451,0,0.0,None
TKT-11452,0,0.0,None
TKT-11453,0,0.0,None
TKT-11454,0,0.0,None
TKT-11455,0,0.0,None
TKT-11456,0,0.0,None
TKT-11457,0,0.0,None
TKT-11458,0,0.0,None
TKT-11459,0,0.0,None
TKT-11460,8432,65368.2,Harare
TKT-11461,0,0.0,None
TKT-11462,0,0.0,None
TKT-11463,5602,34372.09,Mutare
TKT-11464,0,0.0,None
TKT-11465,0,0.0,None
TKT-11466,0,0.0,None
TKT-11467,0,0.0,None
TKT-11468,0,0.0,None
TKT-11469,0,0.0,None
TKT-11470,0,0.0,None
TKT-11471,0,0.0,None
TKT-11472,0,0.0,None
TKT-11473,0,0.0,None
TKT-11474,0,0.0,None
TKT-11475,9672,62478.06,Harare
TKT-11476,0,0.0,None
TKT-11477,0,0.0,None
TKT-11478,7774,58382.66,Harare
TKT-11479,9567,91891.42,Bulawayo
TKT-11480,0,0.0,None
TKT-11481,0,0.0,None
TKT-11482,4565,24852.26,Digital-All
TKT-11483,0,0.0,None
TKT-11484,0,0.0,None
TKT-11485,6731,214383.59,Harare
TKT-11486,0,0.0,None
TKT-11487,0,0.0,None
TKT-11488,0,0.0,None
TKT-11489,0,0.0,None
TKT-11490,0,0.0,None
TKT-11491,0,0.0,None
TKT-11492,0,0.0,None
TKT-11493,0,0.0,None
TKT-11494,0,0.0,None
TKT-11495,0,0.0,None
TKT-11496,2268,14706.3,Harare
TKT-11497,6614,37207.13,Harare
TKT-11498,0,0.0,None
TKT-11499,0,0.0,None
TKT-11500,0,0.0,None
TKT-11501,0,0.0,None
TKT-11502,0,0.0,None
TKT-11503,1218,10879.34,Harare
TKT-11504,9197,82533.23,Harare
TKT-11505,818,6734.64,Digital-All
TKT-11506,0,0.0,None
TKT-11507,0,0.0,None
TKT-11508,0,0.0,None
TKT-11509,7127,53002.86,Digital-All
TKT-11510,0,0.0,None
TKT-11511,0,0.0,None
TKT-11512,0,0.0,None
TKT-11513,4511,32055.72,Digital-All
TKT-11514,0,0.0,None
TKT-11515,0,0.0,None
TKT-11516,0,0.0,None
TKT-11517,0,0.0,None
TKT-11518,0,0.0,None
TKT-11519,0,0.0,None
TKT-11520,0,0.0,None
TKT-11521,5122,39484.49,Harare
TKT-11522,0,0.0,None
TKT-11523,0,0.0,None
TKT-11524,0,0.0,None
TKT-11525,4970,45913.17,Digital-All
TKT-11526,0,0.0,None
TKT-11527,0,0.0,None
TKT-11528,0,0.0,None
TKT-11529,2355,12325.29,Bulawayo
TKT-11530,0,0.0,None
TKT-11531,0,0.0,None
TKT-11532,7136,71106.5,Bulawayo
TKT-11533,0,0.0,None
TKT-11534,0,0.0,None
TKT-11535,6132,48110.89,Harare
TKT-11536,6661,62714.59,Mutare
TKT-11537,0,0.0,None
TKT-11538,0,0.0,None
TKT-11539,0,0.0,None
TKT-11540,2726,30493.53,Bulawayo
TKT-11541,0,0.0,None
TKT-11542,1312,13037.67,Bulawayo
TKT-11543,0,0.0,None
TKT-11544,2219,11177.2,Digital-All
TKT-11545,0,0.0,None
TKT-11546,991,6725.98,Digital-All
TKT-11547,0,0.0,None
TKT-11548,0,0.0,None
TKT-11549,0,0.0,None
TKT-11550,0,0.0,None
TKT-11551,5256,242547.49,Digital-All
TKT-11552,9036,47220.21,Digital-All
TKT-11553,0,0.0,None
TKT-11554,0,0.0,None
TKT-11555,0,0.0,None
TKT-11556,0,0.0,None
TKT-11557,3028,27909.45,Bulawayo
TKT-11558,5977,54441.57,Mutare
TKT-11559,0,0.0,None
TKT-11560,0,0.0,None
TKT-11561,0,0.0,None
TKT-11562,8404,415497.79,Digital-All
TKT-11563,0,0.0,None
TKT-11564,0,0.0,None
TKT-11565,0,0.0,None
TKT-11566,0,0.0,None
TKT-11567,0,0.0,None
TKT-11568,0,0.0,None
TKT-11569,0,0.0,None
TKT-11570,0,0.0,None
TKT-11571,0,0.0,None
TKT-11572,0,0.0,None
TKT-11573,0,0.0,None
TKT-11574,0,0.0,None
TKT-11575,0,0.0,None
TKT-11576,0,0.0,None
TKT-11577,0,0.0,None
TKT-11578,0,0.0,None
TKT-11579,0,0.0,None
TKT-11580,6859,47228.04,Digital-All
TKT-11581,0,0.0,None
TKT-11582,1586,11691.62,Digital-All
TKT-11583,0,0.0,None
TKT-11584,0,0.0,None
TKT-11585,3594,34633.47,Mutare
TKT-11586,2354,13895.28,Bulawayo
TKT-11587,0,0.0,None
TKT-11588,0,0.0,None
TKT-11589,0,0.0,None
TKT-11590,0,0.0,None
TKT-11591,0,0.0,None
TKT-11592,0,0.0,None
TKT-11593,0,0.0,None
TKT-11594,0,0.0,None
TKT-11595,0,0.0,None
TKT-11596,3567,20658.71,Mutare
TKT-11597,0,0.0,None
TKT-11598,0,0.0,None
TKT-11599,0,0.0,None
TKT-11600,3640,22735.69,Mutare
TKT-11601,0,0.0,None
TKT-11602,0,0.0,None
TKT-11603,0,0.0,None
TKT-11604,0,0.0,None
TKT-11605,0,0.0,None
TKT-11606,0,0.0,None
TKT-11607,0,0.0,None
TKT-11608,0,0.0,None
TKT-11609,0,0.0,None
TKT-11610,0,0.0,None
TKT-11611,0,0.0,None
TKT-11612,0,0.0,None
TKT-11613,0,0.0,None
TKT-11614,4087,74134.15,Harare
TKT-11615,0,0.0,None
TKT-11616,0,0.0,None
TKT-11617,0,0.0,None
TKT-11618,0,0.0,None
TKT-11619,0,0.0,None
TKT-11620,0,0.0,None
TKT-11621,5692,38054.87,Mutare
TKT-11622,0,0.0,None
TKT-11623,0,0.0,None
TKT-11624,0,0.0,None
TKT-11625,0,0.0,None
TKT-11626,0,0.0,None
TKT-11627,0,0.0,None
TKT-11628,0,0.0,None
TKT-11629,0,0.0,None
TKT-11630,8743,69596.41,Harare
TKT-11631,0,0.0,None
TKT-11632,0,0.0,None
TKT-11633,0,0.0,None
TKT-11634,0,0.0,None
TKT-11635,6146,48933.11,Mutare
TKT-11636,0,0.0,None
TKT-11637,1577,15190.01,Digital-All
TKT-11638,0,0.0,None
TKT-11639,0,0.0,None
TKT-11640,0,0.0,None
TKT-11641,0,0.0,None
TKT-11642,0,0.0,None
TKT-11643,0,0.0,None
TKT-11644,0,0.0,None
TKT-11645,0,0.0,None
TKT-11646,0,0.0,None
TKT-11647,0,0.0,None
TKT-11648,0,0.0,None
TKT-11649,0,0.0,None
TKT-11650,5829,34851.93,Harare
TKT-11651,2673,20766.19,Mutare
TKT-11652,0,0.0,None
TKT-11653,0,0.0,None
TKT-11654,0,0.0,None
TKT-11655,0,0.0,None
TKT-11656,0,0.0,None
TKT-11657,0,0.0,None
TKT-11658,0,0.0,None
TKT-11659,0,0.0,None
TKT-11660,0,0.0,None
TKT-11661,0,0.0,None
TKT-11662,0,0.0,None
TKT-11663,900,6565.3,Bulawayo
TKT-11664,0,0.0,None
TKT-11665,0,0.0,None
TKT-11666,7445,62377.75,Digital-All
TKT-11667,0,0.0,None
TKT-11668,1583,72603.27,Bulawayo
TKT-11669,0,0.0,None
TKT-11670,1292,10898.69,Mutare
TKT-11671,0,0.0,None
TKT-11672,0,0.0,None
TKT-11673,7750,70780.82,Digital-All
TKT-11674,8882,47384.31,Mutare
TKT-11675,1594,11700.95,Digital-All
TKT-11676,0,0.0,None
TKT-11677,6122,59487.1,Digital-All
TKT-11678,0,0.0,None
TKT-11679,0,0.0,None
TKT-11680,0,0.0,None
TKT-11681,0,0.0,None
TKT-11682,0,0.0,None
TKT-11683,0,0.0,None
TKT-11684,0,0.0,None
TKT-11685,0,0.0,None
TKT-11686,0,0.0,None
TKT-11687,0,0.0,None
TKT-11688,6729,47886.34,Bulawayo
TKT-11689,0,0.0,None
TKT-11690,0,0.0,None
TKT-11691,0,0.0,None
TKT-11692,0,0.0,None
TKT-11693,6890,48020.13,Harare
TKT-11694,0,0.0,None
TKT-11695,9956,72074.7,Mutare
TKT-11696,0,0.0,None
TKT-11697,0,0.0,None
TKT-11698,0,0.0,None
TKT-11699,0,0.0,None
TKT-11700,0,0.0,None
TKT-11701,0,0.0,None
TKT-11702,2328,18510.29,Mutare
TKT-11703,4340,27554.0,Bulawayo
TKT-11704,0,0.0,None
TKT-11705,0,0.0,None
TKT-11706,0,0.0,None
TKT-11707,0,0.0,None
TKT-11708,0,0.0,None
TKT-11709,0,0.0,None
TKT-11710,0,0.0,None
TKT-11711,0,0.0,None
TKT-11712,0,0.0,None
